"participant_id","treatment_invite","age","income","income_sq","race","family_law_enforcement","prev_incarcerated","family_incarcerated","num_children","num_children_under18","completed_pre_survey","completed_post_survey","attended_forum","trust_index_pre","trust_index_post","stress_index_pre","stress_index_post","safety_index_pre","safety_index_post","engage_index_pre","engage_index_post","satisfaction_index_pre","satisfaction_index_post"
1050,1,25,42112,1773420544,"White",0,0,1,0,0,1,1,0,2,1,3,3,4,4,3,3,2,3
1051,1,21,39207,1537188849,"White",0,0,1,2,2,1,0,0,2,,3,,3,,1,,2,
1052,1,30,286965,82348911225,"Other",0,0,0,2,0,1,1,1,4,4,4,3,5,5,3,3,4,5
1053,1,39,100261,10052268121,"Asian",1,0,0,2,0,1,1,0,3,3,4,4,4,4,3,3,3,4
1054,1,59,41650,1734722500,"White",0,0,0,1,1,1,1,1,5,5,5,4,3,4,3,3,3,3
1055,1,64,10905,118919025,"White",0,0,1,0,0,1,0,1,3,,4,,4,,3,,3,
1056,0,45,39754,1580380516,"Hispanic",0,0,0,0,0,1,1,1,3,4,4,4,2,2,3,3,4,5
1057,1,46,110425,12193680625,"Black",0,0,0,1,0,1,1,1,2,2,3,3,4,4,3,3,2,3
1058,0,36,67375,4539390625,"Other",0,0,0,1,0,1,1,0,2,2,3,3,3,3,2,2,3,4
1059,0,41,62160,3863865600,"Black",0,0,0,1,1,1,0,0,2,,4,,2,,3,,3,
1060,1,19,115365,13309083225,"White",0,0,0,0,0,1,1,1,4,5,3,2,4,5,2,3,2,3
1061,1,44,43677,1907680329,"Asian",0,0,1,0,0,1,1,1,2,3,3,2,3,4,3,4,3,4
1062,0,32,37916,1437623056,"Black",0,1,1,2,2,1,1,1,2,3,3,3,2,2,2,2,2,2
1063,0,45,40807,1665211249,"Black",0,1,0,1,1,1,1,1,2,2,4,3,3,4,3,3,2,2
1064,0,35,89984,8097120256,"Black",0,0,0,0,0,1,1,1,3,4,4,3,3,3,3,3,3,4
1065,0,30,40308,1624734864,"White",0,0,0,0,0,1,1,0,2,2,4,4,3,3,2,3,4,4
1066,1,37,91860,8438259600,"Hispanic",0,0,0,2,1,1,1,0,3,3,2,3,4,4,3,3,4,4
1067,1,34,18718,350363524,"White",0,0,0,1,1,1,1,1,3,4,2,2,3,3,4,3,2,3
1068,0,56,18087,327139569,"Black",0,1,1,3,3,1,1,0,2,2,4,3,2,2,3,2,3,3
1069,1,43,55364,3065172496,"Black",0,,0,2,1,1,1,0,3,3,3,3,3,3,2,2,3,3
1070,1,46,91866,8439361956,"Black",0,0,0,2,1,1,1,0,2,2,4,4,3,2,3,3,2,3
1071,1,21,36086,1302199396,"Other",0,0,0,2,2,1,1,1,3,3,4,3,3,3,2,2,3,3
1072,1,62,31503,992439009,"Black",0,0,0,2,1,1,0,1,2,,4,,3,,4,,3,
1073,1,42,5158,26604964,"Black",0,0,0,0,0,1,1,1,3,4,5,5,3,3,2,3,3,3
1074,1,27,67456,4550311936,"Black",0,0,0,0,0,1,1,1,4,4,5,4,4,4,2,3,3,3
1075,1,45,24282,589615524,"White",0,0,0,2,2,1,0,1,2,,3,,4,,3,,3,
1076,1,53,68998,4760724004,"Hispanic",0,1,0,1,0,1,1,1,3,4,3,3,3,4,3,3,4,4
1077,0,19,156615,24528258225,"White",0,0,0,1,0,1,1,0,4,4,2,2,4,4,3,3,3,3
1078,0,65,33626,1130707876,"Black",1,0,0,4,2,1,0,0,3,,4,,3,,3,,3,
1079,0,38,87305,7622163025,"Asian",1,0,0,1,1,0,0,1,,,,,,,,,,
1080,0,57,44256,1958593536,"Black",0,0,0,2,2,1,1,1,3,4,3,3,4,4,2,2,3,3
1081,0,41,67149,4508988201,"White",1,0,0,3,2,1,1,0,2,2,4,4,3,3,3,4,4,4
1082,0,35,19834,393387556,"Black",0,0,0,2,1,1,1,0,3,3,4,4,3,3,2,2,2,2
1083,0,18,69845,4878324025,"Asian",0,1,0,2,2,1,1,1,2,3,3,3,3,3,3,3,2,3
1084,0,23,142023,20170532529,"Black",0,1,0,2,2,1,1,0,2,2,3,2,3,3,4,3,2,3
1085,1,39,210480,44301830400,"Black",0,0,1,0,0,1,0,0,2,,4,,4,,3,,3,
1086,0,52,19339,373996921,"White",0,1,0,0,0,1,0,0,2,,4,,3,,4,,2,
1087,0,18,76629,5872003641,"Black",0,0,0,0,0,1,1,0,2,2,2,2,3,3,2,2,3,3
1088,0,61,33302,1109023204,"Black",0,0,0,1,1,1,1,0,3,3,4,4,2,2,3,3,3,3
1089,1,61,75959,5769769681,"Hispanic",0,0,0,2,1,0,1,1,,3,,4,,4,,4,,4
1090,0,23,43348,1879049104,"Black",0,0,0,1,1,1,1,1,2,2,4,3,4,3,2,3,3,4
1091,1,47,41001,1681082001,"Black",0,0,0,1,1,1,1,0,3,3,4,4,3,3,2,3,3,3
1092,0,24,86289,7445791521,"Black",0,0,0,3,2,1,1,1,2,2,3,3,4,3,4,4,2,3
1093,0,38,90830,8250088900,"Black",0,0,0,4,2,1,0,0,2,,4,,4,,3,,4,
1094,0,54,62507,3907125049,"White",0,0,0,0,0,1,1,0,3,3,3,3,3,3,3,3,2,2
1095,1,53,72477,5252915529,"White",0,0,0,2,2,1,0,0,3,,2,,3,,3,,3,
1096,1,27,67680,4580582400,"Hispanic",0,0,0,0,0,1,1,1,3,4,4,4,4,4,3,3,3,3
1097,1,34,62472,3902750784,"White",1,0,0,0,0,1,1,1,2,3,4,4,4,5,3,4,3,3
1098,1,25,53786,2892933796,"Black",0,0,0,1,1,1,1,1,2,3,4,3,2,3,3,3,3,4
1099,0,45,104013,10818704169,"Hispanic",0,0,0,0,0,1,1,1,3,3,3,3,2,3,4,5,3,4
1100,0,18,88230,7784532900,"White",0,0,0,1,1,1,1,0,2,2,3,3,4,4,2,2,3,3
1101,1,18,94365,8904753225,"Other",0,0,0,0,0,1,1,1,3,4,3,2,3,3,4,4,3,3
1102,1,62,121219,14694045961,"Hispanic",0,0,0,1,1,1,1,1,2,3,4,4,2,2,4,4,3,2
1103,0,74,77594,6020828836,"Hispanic",0,0,0,0,0,1,1,0,3,4,3,3,4,3,3,3,3,2
1104,1,33,44240,1957177600,"Black",0,0,0,1,1,1,1,1,4,4,3,2,3,3,2,2,2,2
1105,1,51,20915,437437225,"White",0,1,0,0,0,1,1,1,2,3,2,2,3,3,4,4,3,3
1106,1,40,33838,1145010244,"Black",0,0,0,1,0,1,1,1,2,2,4,4,3,3,3,4,3,3
1107,1,62,24930,621504900,"White",0,0,0,2,1,1,1,1,2,3,3,3,3,3,2,2,3,3
1108,1,48,39378,1550626884,"Hispanic",0,0,0,1,1,1,1,1,3,3,4,4,3,3,4,5,3,5
1109,1,43,32845,1078794025,"White",0,0,0,2,1,1,0,1,3,,3,,3,,3,,3,
1110,1,18,42720,1824998400,"Black",0,0,0,2,2,1,1,1,2,3,4,4,4,4,3,3,3,3
1111,0,56,22041,485805681,"Asian",0,0,0,2,2,1,1,1,4,5,4,3,3,3,3,4,2,3
1112,1,35,30392,923673664,"Hispanic",0,0,0,1,1,0,1,1,,3,,3,,4,,3,,4
1113,0,19,66453,4416001209,"White",0,0,0,3,3,1,1,0,3,2,2,2,4,4,3,3,3,3
1114,0,37,59318,3518625124,"Black",1,0,0,2,2,1,1,0,2,2,4,4,2,2,3,3,3,4
1115,0,38,36189,1309643721,"Hispanic",1,0,1,1,1,1,1,0,3,3,3,2,3,3,3,3,4,4
1116,0,56,112424,12639155776,"Hispanic",0,0,1,0,0,1,1,0,2,1,4,4,4,4,4,4,2,3
1117,0,22,13452,180956304,"Black",0,1,0,3,3,0,1,0,,2,,4,,2,,4,,3
1118,1,32,73569,5412397761,"White",0,0,1,3,3,1,1,1,3,3,2,2,4,4,3,4,2,2
1119,0,62,175544,30815695936,"White",0,0,0,0,0,1,0,0,3,,3,,4,,3,,3,
1120,1,60,36080,1301766400,"Black",1,1,1,1,1,0,1,1,,2,,4,,3,,4,,3
1121,0,57,68176,4647966976,"Black",0,1,1,1,1,1,1,1,2,2,4,4,3,3,3,3,3,4
1122,0,65,31989,1023296121,"White",1,0,0,2,2,0,1,0,,3,,3,,3,,3,,3
1123,1,43,49127,2413462129,"White",0,0,0,0,0,1,0,1,3,,3,,4,,3,,2,
1124,0,31,96015,9218880225,"Black",0,0,0,1,0,0,1,1,,3,,3,,3,,2,,3
1125,0,48,24066,579172356,"Black",0,0,1,1,0,1,1,0,2,3,3,4,3,3,4,4,3,3
1126,0,56,32078,1028998084,"Other",0,,0,2,2,1,1,1,3,3,3,3,3,3,4,4,2,2
1127,1,76,76539,5858218521,"Black",0,1,1,0,0,0,1,0,,2,,4,,4,,3,,3
1128,1,18,69727,4861854529,"Hispanic",0,0,0,0,0,1,1,0,2,2,3,3,4,4,3,3,3,3
1129,0,44,95346,9090859716,"Black",1,0,0,2,2,1,0,0,4,,4,,4,,4,,4,
1130,1,50,136213,18553981369,"White",0,1,0,0,0,1,1,1,1,2,3,2,3,3,2,2,3,3
1131,1,39,92564,8568094096,"Hispanic",0,0,0,1,1,1,1,1,2,3,4,4,4,3,3,2,3,4
1132,1,18,21114,445800996,"Black",0,0,0,1,0,1,1,1,2,2,4,4,3,3,3,3,3,3
1133,1,51,56546,3197450116,"Black",1,1,0,3,3,1,1,1,1,2,5,4,4,4,4,4,3,4
1134,1,28,36334,1320159556,"Black",0,0,0,0,0,1,1,0,2,2,4,4,3,3,2,2,3,4
1135,1,48,49766,2476654756,"Black",0,0,0,0,0,1,1,1,2,3,5,5,3,3,2,2,2,2
1136,1,54,104158,10848888964,"Black",0,0,0,2,2,1,1,1,2,3,3,3,4,4,3,4,3,3
1137,0,59,62361,3888894321,"Black",0,0,0,0,0,1,1,1,3,3,2,2,3,4,3,4,3,3
1138,0,18,56609,3204578881,"Black",1,0,1,0,0,1,0,1,4,,4,,3,,3,,4,
1139,1,56,45419,2062885561,"White",0,,1,1,1,1,1,0,3,3,3,3,4,4,5,5,3,3
1140,0,29,68692,4718590864,"Black",0,1,0,1,1,1,0,0,2,,3,,3,,2,,3,
1141,1,21,19475,379275625,"Hispanic",0,0,0,0,0,1,1,1,4,4,3,4,2,2,3,4,3,4
1142,0,60,35687,1273561969,"White",0,0,0,3,2,1,1,1,3,4,2,1,3,3,3,3,3,4
1143,0,57,182233,33208866289,"Black",0,0,1,0,0,1,0,1,2,,4,,4,,3,,3,
1144,1,36,81853,6699913609,"Asian",0,0,0,2,2,0,1,1,,3,,3,,4,,3,,4
1145,0,51,23164,536570896,"Other",0,1,0,2,1,1,1,0,1,1,4,4,2,2,2,2,3,4
1146,0,27,18712,350138944,"Hispanic",0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
1147,1,38,23209,538657681,"Black",0,0,0,2,1,1,1,1,3,3,3,3,3,3,3,4,2,2
1148,1,39,79531,6325179961,"Black",0,0,0,3,2,1,1,1,3,3,2,1,3,3,2,3,3,3
1149,0,36,70707,4999479849,"Black",0,1,0,3,2,1,0,0,1,,4,,3,,3,,3,
1150,0,51,31727,1006602529,"Hispanic",0,1,1,2,2,1,1,0,2,1,3,4,2,3,3,3,3,3
1151,1,63,37229,1385998441,"White",0,0,0,2,2,1,1,0,2,3,3,3,4,4,4,4,3,4
1152,1,33,109356,11958734736,"Black",0,0,1,2,1,1,1,1,2,3,3,3,4,4,3,3,3,4
1153,1,40,39109,1529513881,"Hispanic",0,0,0,2,1,1,1,1,2,2,4,4,4,4,2,2,3,4
1154,1,65,47717,2276912089,"Black",1,0,0,2,1,1,1,1,3,3,4,4,4,4,4,4,4,4
1155,1,35,66291,4394496681,"Black",0,0,0,3,2,1,1,1,1,3,4,4,4,4,2,3,3,3
1156,0,18,43214,1867449796,"Black",0,0,0,1,1,1,1,1,2,3,3,2,3,3,2,3,3,3
1157,0,48,27771,771228441,"Black",0,1,0,1,1,1,1,0,1,2,4,4,2,3,3,3,2,2
1158,1,27,35933,1291180489,"White",0,0,1,0,0,1,1,1,2,2,2,2,3,3,3,3,3,4
1159,1,25,21057,443397249,"White",0,0,1,1,0,1,0,1,2,,4,,3,,3,,3,
1160,0,61,72782,5297219524,"Black",0,0,0,4,2,1,1,0,2,1,3,4,3,3,4,3,3,3
1161,0,77,145134,21063877956,"White",0,0,0,2,1,1,1,0,3,4,3,2,4,4,2,2,4,3
1162,0,24,60790,3695424100,"Other",0,0,0,4,3,1,1,0,2,2,4,4,3,4,2,3,3,3
1163,0,55,95795,9176682025,"Black",0,0,0,5,5,1,1,0,3,3,4,5,4,4,2,3,3,4
1164,0,39,29699,882030601,"Hispanic",0,0,0,0,0,0,1,0,,2,,3,,5,,2,,2
1165,0,42,44691,1997285481,"Black",0,0,0,2,2,0,1,0,,2,,3,,3,,3,,2
1166,0,58,44841,2010715281,"Hispanic",0,0,0,2,1,1,1,0,3,4,5,5,4,4,2,1,3,2
1167,1,43,15919,253414561,"White",0,0,0,0,0,1,1,1,4,4,3,3,4,5,3,4,3,3
1168,0,27,53685,2882079225,"White",0,0,0,3,2,1,1,0,3,3,3,4,3,3,5,4,3,2
1169,0,33,73362,5381983044,"Hispanic",0,0,0,2,1,1,1,0,3,3,3,3,4,4,3,3,3,2
1170,1,50,86379,7461331641,"Hispanic",0,0,0,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4
1171,0,18,143244,20518843536,"Black",0,0,0,0,0,0,1,0,,3,,2,,3,,3,,4
1172,0,56,15393,236944449,"White",0,0,0,2,2,1,0,0,3,,2,,4,,4,,4,
1173,1,18,81953,6716294209,"Hispanic",0,0,0,0,0,1,1,0,3,3,2,2,3,3,3,3,3,2
1174,1,40,88737,7874255169,"Hispanic",0,0,0,0,0,1,1,1,2,3,3,3,2,2,2,3,3,3
1175,0,37,42267,1786499289,"Black",0,1,0,3,3,1,1,0,1,1,4,4,3,3,2,3,2,2
1176,1,59,80963,6555007369,"Black",1,,0,1,0,1,1,1,3,4,3,2,3,3,3,4,4,4
1177,1,43,16125,260015625,"Black",0,0,0,0,0,1,1,0,2,2,3,4,3,2,3,3,3,3
1178,0,42,59355,3523016025,"Black",0,0,0,2,2,1,1,1,2,3,3,4,4,4,3,3,4,4
1179,0,50,4091,16736281,"Other",0,0,0,0,0,1,1,0,2,2,3,2,3,3,3,4,3,2
1180,1,28,64179,4118944041,"White",0,0,0,1,0,0,1,1,,3,,1,,5,,3,,3
1181,0,37,180057,32420523249,"White",0,0,0,1,1,1,1,0,3,3,3,2,3,3,3,3,3,2
1182,0,58,171677,29472992329,"Black",0,0,0,0,0,0,1,0,,2,,2,,2,,3,,1
1183,1,50,5955,35462025,"White",0,0,0,1,1,1,1,1,2,3,4,3,3,3,3,3,4,5
1184,1,21,76711,5884577521,"Asian",0,0,0,2,2,1,1,1,3,3,3,2,4,3,3,3,2,3
1185,1,50,37798,1428688804,"Black",1,0,0,2,2,1,1,1,3,4,4,3,3,4,2,3,3,3
1186,0,19,49010,2401980100,"White",0,0,0,0,0,1,1,0,3,2,4,4,3,3,2,2,3,3
1187,0,31,8492,72114064,"White",0,0,0,1,1,0,0,1,,,,,,,,,,
1188,1,58,68037,4629033369,"Hispanic",0,0,0,3,2,1,1,1,2,2,4,4,3,4,3,2,2,3
1189,1,18,32807,1076299249,"Black",0,0,0,6,6,1,1,1,2,3,3,3,2,2,3,3,3,3
1190,1,18,67433,4547209489,"White",0,1,0,0,0,1,1,1,3,4,2,2,3,3,3,3,3,3
1191,0,60,42908,1841096464,"Black",0,0,0,3,2,1,1,0,3,3,3,3,4,4,2,2,1,1
1192,1,28,22014,484616196,"Asian",0,1,0,2,2,1,1,0,3,2,4,4,3,3,3,3,3,3
1193,0,59,65273,4260564529,"Black",0,1,1,0,0,1,1,0,1,1,5,5,3,3,2,2,2,2
1194,1,37,80486,6477996196,"Black",0,0,0,1,0,1,0,1,3,,4,,4,,3,,2,
1195,0,46,52221,2727032841,"Black",0,0,0,2,0,1,1,1,3,4,3,2,3,3,2,3,3,3
1196,0,52,78705,6194477025,"Black",0,0,0,3,2,1,1,0,2,3,3,3,3,3,4,3,3,3
1197,1,30,34495,1189905025,"White",0,0,0,1,1,1,0,0,2,,4,,4,,3,,3,
1198,0,35,139751,19530342001,"White",0,0,1,1,0,1,1,1,2,3,1,1,4,4,3,4,3,4
1199,1,34,37549,1409927401,"Hispanic",0,,0,2,1,1,1,1,3,3,4,4,3,4,3,3,3,3
1200,0,82,31447,988913809,"Black",0,0,0,4,0,1,1,0,2,2,3,4,3,2,4,4,2,2
1201,1,42,115042,13234661764,"White",0,0,0,0,0,1,1,1,4,5,2,2,3,3,3,3,2,3
1202,1,47,121989,14881316121,"White",0,0,0,3,1,1,0,1,3,,3,,3,,4,,2,
1203,0,35,86189,7428543721,"Black",0,0,1,1,1,1,0,0,1,,4,,2,,3,,3,
1204,1,36,59646,3557645316,"Black",0,0,0,3,2,1,1,1,2,3,3,3,3,3,4,4,3,4
1205,0,61,179098,32076093604,"Hispanic",0,1,0,1,1,1,1,0,1,1,3,3,3,3,3,4,2,1
1206,1,35,22276,496220176,"Hispanic",0,,0,2,1,1,1,1,3,3,3,3,3,4,3,3,3,3
1207,0,40,124243,15436323049,"Asian",0,0,0,2,1,1,1,1,3,3,5,4,3,4,3,3,2,3
1208,0,46,197066,38835008356,"Black",0,0,0,2,1,1,1,1,3,3,4,3,3,3,4,4,2,3
1209,1,34,52233,2728286289,"White",0,0,0,0,0,1,0,1,3,,4,,4,,3,,3,
1210,1,69,79886,6381772996,"White",0,0,0,0,0,1,1,1,2,2,3,2,4,3,4,4,3,3
1211,0,19,81433,6631333489,"Hispanic",0,0,1,1,0,1,1,0,1,1,3,3,4,4,3,3,2,2
1212,1,70,129916,16878167056,"White",0,,0,1,0,1,1,1,2,2,3,3,3,4,4,4,3,4
1213,0,35,25153,632673409,"White",1,0,0,0,0,1,0,0,2,,3,,3,,3,,2,
1214,1,60,102369,10479412161,"Black",0,1,0,1,1,1,1,1,4,4,4,4,4,4,3,2,2,2
1215,0,18,12742,162358564,"White",0,0,0,2,1,0,1,0,,3,,3,,3,,3,,3
1216,1,54,263366,69361649956,"White",0,1,1,2,2,1,1,1,3,4,3,2,4,4,2,2,3,3
1217,0,53,31657,1002165649,"Black",0,0,0,1,0,1,1,0,2,2,3,3,3,4,3,3,4,4
1218,1,21,38825,1507380625,"Black",0,0,0,2,2,1,0,1,2,,4,,3,,3,,3,
1219,0,28,61506,3782988036,"Black",0,0,0,3,2,1,1,0,2,2,3,3,3,3,3,3,2,2
1220,1,43,18389,338155321,"White",0,0,0,1,1,1,1,0,3,3,3,3,4,4,2,2,3,3
1221,0,57,40516,1641546256,"Black",0,1,0,3,3,1,1,0,3,3,2,3,3,3,4,3,3,2
1222,1,29,52521,2758455441,"White",0,0,0,2,0,1,0,0,3,,4,,3,,3,,4,
1223,0,37,38094,1451152836,"Black",0,1,1,0,0,1,1,0,2,1,5,5,3,2,4,3,3,3
1224,1,64,252916,63966503056,"White",1,0,0,3,1,1,1,0,2,2,2,2,4,4,3,3,4,3
1225,1,23,11973,143352729,"Black",0,1,0,2,1,0,1,1,,2,,4,,3,,3,,3
1226,0,54,45957,2112045849,"White",0,,0,1,1,1,1,0,3,3,3,3,3,4,3,2,3,2
1227,0,47,128394,16485019236,"Black",0,0,0,3,1,1,1,0,2,2,5,5,4,3,3,3,4,4
1228,0,23,25613,656025769,"White",0,1,0,1,1,1,1,0,2,2,4,4,3,2,2,2,2,2
1229,1,30,44740,2001667600,"Hispanic",0,0,0,2,2,1,1,1,3,3,4,3,4,4,3,3,2,3
1230,1,52,236666,56010795556,"Hispanic",0,,0,3,1,1,1,1,3,4,4,4,4,4,3,4,3,3
1231,0,44,11225,126000625,"Black",0,0,0,0,0,0,1,0,,2,,4,,2,,3,,3
1232,0,61,26289,691111521,"Black",0,0,0,3,2,1,0,0,2,,3,,3,,2,,2,
1233,0,31,19169,367450561,"White",1,0,0,0,0,1,1,0,2,2,3,4,3,3,3,3,2,3
1234,1,18,82735,6845080225,"Black",0,0,1,0,0,1,1,1,3,3,4,3,4,4,3,3,3,3
1235,0,56,25006,625300036,"Black",0,0,0,2,1,0,1,0,,3,,4,,3,,3,,4
1236,0,31,72695,5284563025,"White",0,0,0,1,0,1,0,0,4,,3,,3,,2,,4,
1237,0,42,29826,889590276,"Hispanic",0,1,1,1,1,1,1,0,2,2,3,4,3,3,3,2,3,3
1238,1,66,44257,1958682049,"Black",0,0,0,4,4,1,1,1,2,2,3,3,3,3,3,3,2,3
1239,1,36,99186,9837862596,"White",0,0,0,3,1,1,1,1,4,5,3,3,4,3,3,4,3,3
1240,0,63,55792,3112747264,"Hispanic",0,0,0,0,0,1,1,0,3,3,3,3,4,3,3,4,3,3
1241,0,24,10585,112042225,"Black",0,0,0,0,0,1,1,1,2,3,4,4,3,2,4,4,3,4
1242,0,54,32567,1060609489,"Black",0,0,0,0,0,1,1,0,2,2,4,3,3,3,3,3,4,4
1243,1,44,88491,7830657081,"Black",0,0,1,2,1,1,1,1,1,2,3,4,2,2,2,2,4,4
1244,0,29,221438,49034787844,"White",0,0,0,1,0,1,0,0,3,,3,,4,,2,,4,
1245,1,21,20495,420045025,"Hispanic",0,0,0,3,2,1,0,0,2,,5,,4,,3,,2,
1246,0,41,41643,1734139449,"Black",0,0,0,4,3,1,1,0,2,2,4,4,3,3,2,2,3,3
1247,1,44,46841,2194079281,"Hispanic",0,0,1,2,2,1,1,0,2,3,3,3,2,1,3,3,3,3
1248,0,44,27826,774286276,"Hispanic",0,0,0,1,1,1,1,1,3,4,3,3,3,3,3,3,2,3
1249,0,48,16542,273637764,"White",0,0,0,0,0,1,0,1,4,,3,,4,,4,,3,
1250,1,33,217687,47387629969,"White",0,0,0,1,1,1,1,0,3,3,2,3,4,4,2,3,3,4
1251,1,32,163153,26618901409,"Asian",0,0,0,0,0,1,1,0,3,2,3,4,3,3,4,3,3,4
1252,1,44,16226,263283076,"White",0,0,0,1,1,1,1,1,3,4,3,3,5,5,3,3,3,4
1253,1,32,11077,122699929,"White",0,0,0,1,1,1,1,0,3,3,4,3,3,3,2,2,2,2
1254,0,58,40050,1604002500,"Black",0,1,1,1,1,1,0,0,2,,2,,3,,3,,3,
1255,0,43,70553,4977725809,"Asian",0,0,0,3,1,1,0,0,3,,3,,3,,3,,3,
1256,1,31,45105,2034461025,"Black",0,0,1,2,2,0,1,1,,3,,3,,4,,3,,4
1257,0,18,123400,15227560000,"Black",0,0,0,3,3,1,1,1,2,3,3,3,3,3,3,4,3,3
1258,0,30,41050,1685102500,"Black",0,,0,1,1,1,1,1,2,2,3,2,3,3,3,3,3,3
1259,1,71,19680,387302400,"Black",0,1,1,4,2,1,1,1,2,3,5,4,2,2,3,3,3,3
1260,1,32,168667,28448556889,"Asian",0,1,1,3,2,1,1,1,2,2,2,2,3,3,3,3,4,4
1261,0,27,41463,1719180369,"Black",0,1,0,0,0,1,0,0,2,,3,,2,,3,,2,
1262,1,50,39839,1587145921,"White",0,0,0,0,0,1,1,0,3,3,2,3,4,4,2,3,3,3
1263,0,47,40508,1640898064,"Black",0,0,1,1,1,1,1,0,3,3,3,3,3,3,2,3,2,3
1264,0,51,52291,2734348681,"Asian",0,0,1,3,3,1,0,0,3,,3,,4,,3,,4,
1265,1,36,7823,61199329,"Other",0,0,0,1,1,1,1,1,2,3,4,3,4,4,3,4,3,4
1266,0,57,86372,7460122384,"White",0,0,0,0,0,0,1,1,,3,,3,,3,,4,,3
1267,1,22,89033,7926875089,"Asian",0,0,0,3,3,1,0,1,2,,4,,3,,1,,3,
1268,1,39,82717,6842102089,"White",0,0,0,1,1,0,1,0,,2,,2,,3,,3,,3
1269,0,29,35986,1294992196,"White",0,0,0,0,0,1,1,1,4,4,4,3,4,4,3,3,3,3
1270,1,50,54134,2930489956,"Black",0,0,1,1,0,0,1,0,,3,,4,,3,,3,,3
1271,0,42,15865,251698225,"White",0,0,0,0,0,1,1,0,3,2,4,4,3,4,4,4,2,2
1272,1,57,66676,4445688976,"Hispanic",0,0,0,2,1,1,1,0,3,3,2,2,4,4,4,4,3,3
1273,0,71,26007,676364049,"Black",1,0,0,4,4,1,1,0,3,3,3,3,3,3,3,3,3,3
1274,1,42,143386,20559544996,"Black",1,1,0,4,4,1,1,0,3,2,5,5,4,4,2,3,3,3
1275,1,32,23840,568345600,"Black",0,1,0,2,1,1,1,1,2,2,4,3,4,5,3,3,3,3
1276,1,28,9629,92717641,"White",0,0,0,0,0,1,1,1,2,3,4,3,3,3,4,4,2,3
1277,1,36,57406,3295448836,"Black",0,0,0,0,0,1,0,1,2,,3,,3,,2,,3,
1278,1,39,13566,184036356,"Black",0,0,0,2,1,1,1,1,3,3,3,3,3,3,3,3,4,4
1279,0,70,23801,566487601,"Black",0,0,0,3,3,0,1,1,,2,,3,,3,,3,,2
1280,0,23,95130,9049716900,"White",1,0,0,2,1,1,1,0,4,4,3,2,4,3,4,4,3,2
1281,0,24,223607,50000090449,"Black",0,0,0,2,1,1,1,0,2,2,3,3,4,4,4,4,2,2
1282,1,34,40523,1642113529,"White",1,0,0,1,1,1,1,1,3,3,3,2,3,3,3,4,4,4
1283,1,49,108782,11833523524,"Black",0,0,0,1,1,1,1,1,2,2,4,3,3,3,2,2,3,3
1284,1,52,16612,275958544,"Black",0,1,0,0,0,1,1,0,2,2,3,3,3,3,3,3,3,3
1285,1,26,199622,39848942884,"White",0,1,0,1,1,1,0,0,4,,2,,3,,3,,3,
1286,0,42,49797,2479741209,"Black",0,0,0,0,0,1,0,0,3,,3,,3,,4,,2,
1287,1,39,26792,717811264,"Hispanic",0,0,0,2,1,1,1,1,2,3,4,4,3,4,2,3,2,2
1288,1,58,68721,4722575841,"Black",0,0,0,2,1,1,1,1,3,3,4,3,4,4,3,3,2,2
1289,0,56,26170,684868900,"Other",0,0,0,2,1,1,1,0,3,3,3,2,3,3,3,3,3,3
1290,1,35,52054,2709618916,"Hispanic",0,0,0,1,1,1,0,0,2,,3,,3,,3,,3,
1291,1,41,54241,2942086081,"Black",0,1,1,2,1,0,0,1,,,,,,,,,,
1292,1,50,127399,16230505201,"White",0,0,0,3,3,0,1,1,,5,,2,,4,,4,,3
1293,0,18,31777,1009777729,"White",0,0,0,4,3,1,1,1,3,4,3,2,3,3,3,3,2,2
1294,1,35,37031,1371294961,"Black",1,1,1,0,0,1,1,0,1,2,4,4,3,4,3,3,3,3
1295,0,49,55214,3048585796,"Black",0,0,0,2,1,0,1,0,,3,,3,,4,,3,,4
1296,0,32,102506,10507480036,"Black",0,1,1,1,1,1,1,1,2,2,4,4,3,4,3,4,3,3
1297,1,39,227807,51896029249,"Black",0,0,0,0,0,1,1,1,3,4,3,3,3,3,3,3,3,3
1298,1,40,177287,31430680369,"Hispanic",0,0,0,3,2,0,1,0,,2,,3,,5,,3,,4
1299,1,29,107795,11619762025,"Black",0,0,1,1,0,1,1,0,3,3,4,4,3,2,4,4,3,3
1300,1,25,10909,119006281,"Black",0,0,0,0,0,1,0,1,2,,3,,3,,4,,2,
1301,0,37,106685,11381689225,"White",0,0,0,0,0,1,1,0,3,3,2,2,3,3,3,2,3,3
1302,0,35,91356,8345918736,"White",0,0,0,0,0,1,1,0,3,3,2,2,3,3,3,3,3,3
1303,1,53,28611,818589321,"Black",0,0,1,1,0,0,1,1,,3,,3,,4,,2,,3
1304,1,63,31819,1012448761,"White",1,1,0,1,0,1,1,1,3,4,3,2,2,3,3,4,3,3
1305,1,40,16722,279625284,"White",0,0,0,0,0,1,1,1,3,4,2,2,4,4,3,3,4,4
1306,1,46,49501,2450349001,"White",0,,0,2,2,1,1,1,2,2,2,1,3,4,3,4,3,4
1307,0,39,53760,2890137600,"Black",0,1,0,0,0,0,1,0,,2,,5,,4,,3,,3
